Family,FHC633,FHC636,FHC644,FHC649,FHC659,FHC671,FHC680,FHC705,FHC712,FHC724,FM106,FM130,FM14,FM174,FM195,FM245,FM321,FM332,FM359,FM373,FM376,FM380,FM382,FM383,FM386,FM403,FM405,FM44,FM506,FM55,FM589,FM594,FM6,FM608,FM610,FM62,FM63,FM65,FM72,FM73
P122-PWY: heterolactic fermentation,3.88728,11.3871,20.4458,24.7614,7.32903,20.5139,17.8755,15.4207,30.2293,42.5783,9.59956,2.94655,15.0859,0,14.1307,0.481585,9.66523,35.5215,18.2115,20.0135,40.3161,28.852,31.2739,25.1067,0,6.46468,1.86778,10.4423,28.5208,12.1134,4.48002,18.4674,12.7707,12.3193,85.786,18.0057,22.7892,17.3612,1.87006,53.8045
P124-PWY: Bifidobacterium shunt,0,7.04571,12.37,16.3863,0.600977,13.9402,16.57,0,12.237,1.60705,6.08511,0,12.05,0,9.3484,0,15.7354,7.74394,0,0,11.9095,1.62672,0,12.9384,0,1.28964,0,6.23822,19.4491,0.851988,0,0,11.8568,8.02303,0,0,10.869,10.7947,0,7.36489
P161-PWY: acetylene degradation,1.2315,1.28667,7.1145,3.89995,2.13599,0.614017,4.44717,5.22227,11.017,15.0496,0,0.84857,5.66142,10.2707,3.4152,7.81752,8.24776,12.2496,5.89999,16.0746,13.5628,8.95963,11.131,8.00873,0,2.04065,0.548215,0.996316,0,3.87846,1.33996,6.31804,4.7127,0.872899,54.8316,6.51496,13.5043,1.71936,0.539397,20.9718
P162-PWY: L-glutamate degradation V (via hydroxyglutarate),5.0647,3.81607,0,0,0,0,5.45387,0,4.02591,5.91931,0,0,6.81015,0,0,0,13.847,0,2.68259,2.41075,0,3.04526,12.2804,0,0,0,0,0.984759,0,0,0,8.41475,0,0,10.1049,0,10.6587,0,0,0
P163-PWY: L-lysine fermentation to acetate and butanoate,11.1868,17.7065,1.8198,32.436,11.9651,16.4429,6.20715,0,23.093,13.9735,1.67613,1.55211,15.4008,3.38326,2.16619,368.825,18.0724,11.4794,8.13936,39.3312,13.8832,16.2224,30.6998,48.3571,36.0069,19.1963,17.197,19.418,18.0287,69.6859,44.4854,7.58086,36.2492,8.07366,32.9226,0,20.2729,130.244,29.8876,37.9945
P164-PWY: purine nucleobases degradation I (anaerobic),32.8398,21.5993,8.35778,22.9297,6.76567,24.9189,30.2991,12.0662,33.3576,34.7025,27.2335,26.2254,36.3307,32.0387,14.8442,46.9612,38.461,14.9057,20.1104,39.8829,30.5445,13.1921,15.1341,33.4212,36.931,24.4797,28.4736,13.9781,38.5225,41.7916,22.772,13.772,45.4415,14.968,14.1446,16.9477,19.006,41.1654,27.2578,17.9637
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle),53.3216,22.0734,20.8496,29.9232,20.9869,20.5598,28.8205,17.7734,49.9886,18.2957,42.4616,16.436,99.1919,37.5143,3.5917,50.3982,31.2408,26.7209,52.6549,48.6837,50.7394,9.80014,63.1732,54.4357,49.7493,43.3649,46.8617,94.4685,29.3169,77.3696,25.8738,18.5804,79.9225,16.0484,59.4022,6.40928,61.3829,85.4326,40.5412,42.3987
P23-PWY: reductive TCA cycle I,0,0,0,7.28776,0,7.2634,0,0,0,0,6.24385,0,2.72879,0,0,0,0,0,0,0,0,0,14.3401,10.6624,15.2293,0,0,6.77425,0,7.7114,0,0,6.93305,0,14.1538,0,0,0,0,10.3002
P42-PWY: incomplete reductive TCA cycle,26.5887,27.0868,40.9337,80.6145,13.6226,41.4095,85.7784,42.6032,64.1964,28.0948,58.8187,41.4627,51.4004,59.6524,46.9567,1.80153,61.1111,29.7023,52.8573,75.8604,143.598,16.9083,41.3402,109.007,107.84,50.0698,66.4367,72.2474,75.7187,62.2769,55.7836,25.9669,48.5227,45.501,17.1633,36.6733,72.7247,95.1613,42.5459,49.5202
P441-PWY: superpathway of N-acetylneuraminate degradation,18.4785,67.4124,46.3602,77.5147,48.3815,64.3838,51.3023,66.8977,88.4419,80.6953,53.8995,135.297,47.3687,25.7848,54.8984,26.4942,26.4616,56.7916,83.9549,39.4103,121.222,139.069,110.209,91.194,99.8372,35.4969,34.8281,78.5176,87.1098,65.3225,57.1496,51.5701,28.4869,53.3335,98.4135,27.4362,38.3525,103.382,79.8791,76.643
"P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate",8.06145,2.37909,9.15324,4.25659,9.82878,0.98021,7.99406,12.6002,18.2948,7.49851,6.01473,7.05725,7.77459,9.21705,5.82121,20.5258,11.3396,17.4607,52.1431,21.6986,27.0679,10.9268,18.825,4.06824,3.18855,4.5475,4.39038,1.46519,3.13093,4.72143,1.90479,7.54464,8.03274,1.40403,71.6706,9.01683,20.4358,2.38882,0.985562,5.60228
"P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I",145.281,123.389,98.3142,126.268,201.147,98.9613,119.638,128.123,213.174,182.237,167.997,221.671,172.657,71.5412,172.621,88.3399,111.125,145.37,170.343,215.444,235.347,143.742,286.742,219.345,205.383,90.2538,123.709,186.108,107.685,196.52,125.524,92.8946,252.543,145.402,294.153,86.2461,197.691,187.041,170.855,206.646
PANTO-PWY: phosphopantothenate biosynthesis I,195.399,218.518,115.186,342.175,464.702,381.582,239.468,96.0662,225.439,128.386,248.733,128.336,370.116,154.98,238.032,344.848,361.785,233.791,235.647,276.913,236.448,151.284,287.847,424.419,255.989,173.003,233.179,405.759,203.98,446.317,241.01,97.3167,386.623,129.276,294.872,97.1981,306.357,530.118,198.721,448.962
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I,224.502,171.661,102.606,188.33,169.034,247.298,256.476,121.195,211.123,125.284,222.674,175.97,377.655,173.959,241.493,346.394,388.892,169.169,171.76,269.619,227.083,183.567,238.283,320.12,260.092,172.806,176.46,203.635,206.843,320.856,200.549,58.2823,413.908,114.04,282.682,105.955,327.386,349.855,150.883,273.464
PENTOSE-P-PWY: pentose phosphate pathway,115.099,143.944,92.4784,141.406,176.47,132.892,115.993,195.127,180.22,188.846,133.711,303.07,164.845,79.5541,153.699,187.412,93.8402,126.961,126.62,180.438,185.817,250.796,302.747,198.531,195.506,72.4042,92.0979,111.743,114.492,206.26,139.911,103.788,171.691,135.817,289.688,108.087,224.079,258.7,185.093,194.316
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing),372.513,345.853,219.625,455.038,650.56,471.446,417.684,391.188,467.572,387.92,409.484,569.68,628.758,271.106,448.287,685.16,672.408,403.989,371.097,493.022,485.396,413.317,597.122,590.843,455.579,251.821,349.319,529.678,351.001,625.476,374.077,184.021,748.491,331.58,556.002,209.708,542.603,739.494,410.61,663.161
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria),118.977,229.259,122.084,406.483,590.786,343.867,188.405,207.746,227.756,243.866,283.438,428.119,247.264,86.6489,262.893,144.432,260.25,333.668,225.99,295.467,331.689,297.216,357.219,438.448,351.501,142.877,237.055,440.684,184.983,479.205,249.585,126.938,326.178,231.662,307.672,103.818,387.444,580.821,254.178,557.82
POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II,2.99011,23.8547,2.33237,45.8144,0,22.8724,9.46992,1.90356,1.96496,6.97045,12.7022,0,35.823,0,0,21.8998,6.60049,0.8159,10.3511,24.8372,45.5109,20.9329,11.2933,42.1596,23.7552,0,0.798607,1.71291,21.2163,18.2841,1.55732,0,0,6.44537,7.42213,1.21871,7.05656,28.6301,3.11108,16.4494
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I,22.3412,11.1296,0,35.6471,15.6992,9.52057,22.6651,6.31393,10.6544,3.67222,14.0804,7.29249,52.3112,29.3575,66.865,33.1712,58.5426,13.9451,11.5397,92.1668,13.5538,4.80843,19.6508,14.6943,32.0788,26.007,31.8455,9.79614,31.8525,29.9493,22.8351,5.69849,33.0094,8.99556,21.5508,15.4985,24.523,16.1054,12.1384,9.60519
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli),11.49,18.3143,19.2474,33.4472,18.927,13.9854,29.4555,22.442,12.477,20.4421,14.2404,116.678,15.8952,17.3716,17.8259,3.81973,13.1163,21.2144,14.0528,18.6974,45.0359,112.503,36.0951,26.9474,58.3405,15.5515,20.1992,9.16923,23.6592,9.74731,4.74706,17.1313,13.6669,10.7311,42.3106,17.6549,15.4389,23.7547,29.898,11.0057
PPGPPMET-PWY: ppGpp biosynthesis,15.4942,37.0583,26.2051,46.4334,29.6773,29.9041,11.1259,6.72648,18.9868,26.6206,12.456,109.132,8.0835,9.56604,2.27773,156.296,26.451,17.4736,37.5571,40.0809,23.3358,138.829,31.6379,53.3758,125.006,20.6807,11.1726,27.1293,48.1824,50.381,30.1139,49.2896,15.158,15.1352,55.7197,13.2377,38.1344,86.1544,46.7056,41.6436
"PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis",0,19.9538,16.0491,5.92834,9.902,0,9.82679,0,0,56.3446,15.7768,14.9738,5.73656,39.3581,25.6235,21.8177,0,0,30.8268,9.01834,0,0,41.7568,8.57994,9.44384,17.6201,0,0,23.3474,17.1626,16.4841,0,18.0923,17.2847,19.366,0,0,8.00838,0,8.69176
PWY0-1061: superpathway of L-alanine biosynthesis,141.116,170.599,129.824,134.164,293.024,96.0483,160.62,302.199,280.972,263.108,173.45,442.608,154.749,53.4387,198.537,110.952,80.4805,207.179,221.806,155.605,299.107,293.238,438.613,170.086,206.44,60.9244,87.76,152.503,111.287,137.329,103.248,119.527,139.686,227.005,349.642,142.736,186.939,122.125,228.539,222.528
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis,13.4938,24.8195,31.2677,60.2165,100.122,33.2464,42.0723,22.3794,34.0541,72.5581,21.821,58.5406,20.8565,16.774,26.6886,0.234147,16.8944,67.4056,36.9546,21.7186,103.428,97.6978,43.2774,64.3707,70.3445,28.3572,30.2366,74.6431,43.4954,28.109,25.6649,11.3431,16.6411,31.8899,32.9538,12.631,7.93184,56.1208,54.3148,39.9061
PWY0-1261: anhydromuropeptides recycling,86.0714,180.406,117.896,254.881,367.629,189.708,114.806,124.997,182.289,197.105,159.745,318.785,144.542,26.9529,175.113,113.075,133.052,218.346,155.42,190.32,233.668,242.882,232.266,334.419,267.376,100.341,152.483,286.37,155.273,220.692,160.9,77.862,229.856,131.9,199.801,78.2446,212.851,367.329,203.148,301.385
PWY0-1296: purine ribonucleosides degradation,230.445,119.017,117.608,57.6208,87.7853,63.8774,236.482,330.906,274.449,202.869,161.47,376.818,296.973,155.256,239.106,237.486,337.765,83.9264,185.659,180.524,242.14,211.38,393.198,140.09,149.061,90.5788,89.6424,107.845,128.073,164.176,109.535,71.5544,354.662,203.85,174.614,127.397,179.049,117.131,186.169,148.108
PWY0-1297: superpathway of purine deoxyribonucleosides degradation,50.1517,3.11811,15.6266,8.10572,5.2069,10.044,71.3216,10.3515,35.264,24.5636,19.649,9.60354,62.0224,26.4235,29.9953,28.8409,115.495,16.5322,61.3611,26.6196,21.81,13.3012,25.2201,15.3297,11.4649,7.80465,17.6473,15.1596,22.0866,21.6158,15.9131,16.7706,102.313,7.77661,74.8357,47.9876,45.7969,11.1116,0.807584,28.533
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation,30.7168,3.36501,12.5489,5.59196,3.14982,4.89437,35.5743,7.52465,19.9249,18.9125,6.72468,1.39011,74.2388,15.8328,22.4871,11.8314,129.938,14.7762,17.4549,22.6039,29.8496,4.3864,18.9713,11.301,4.82905,8.73058,2.5906,2.01575,21.4399,13.7454,8.38965,8.96372,115.583,2.46208,58.7376,9.56183,23.9273,2.76624,2.04185,23.3069
PWY0-1319: CDP-diacylglycerol biosynthesis II,237.125,275.404,197.071,407.487,627.772,356.994,232.619,385.582,333.388,350.655,335.336,553.158,348.044,132.874,324.48,453.569,273.59,338.49,282.695,348.087,385.46,379.219,534.433,506.575,371.644,183.998,260.342,504.897,230.924,542.302,270.663,134.756,464.027,335.254,329.841,172.092,430.413,573.652,354.976,608.244
PWY0-1415: superpathway of heme biosynthesis from uroporphyrinogen-III,30.671,124.176,62.7375,128.647,120.629,166.657,42.7314,72.7254,99.1767,51.9794,111.159,184.58,90.361,5.04276,123.922,29.8081,55.7852,71.8949,94.7058,155.88,134.615,139.97,59.8657,213.89,189.541,62.4058,118.682,132.956,81.1609,234.811,146.545,58.4263,131.135,91.8575,121.474,47.6107,210.254,314.651,103.088,175.194
PWY0-1479: tRNA processing,43.4593,174.496,96.9548,300.768,477.322,291.094,56.0246,145.596,182.063,193.636,220.484,295.066,130.821,7.23526,186.946,32.9041,87.2943,231.238,150.205,259.077,254.951,224.528,282.972,368.069,264.437,96.2674,174.614,341.945,109.763,369.476,201.254,49.719,191.539,179.229,329.465,66.8456,288.262,455.034,226.162,432.385
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing),75.6647,40.0127,24.6863,67.1301,42.2898,24.6687,115.95,45.5462,63.7362,67.2348,110.015,92.7377,172.416,66.0069,100.242,141.753,283.783,108.966,47.6268,135.343,162.953,112.366,86.0026,67.6676,105.201,41.0189,50.4649,47.3863,73.7727,117.046,64.1085,24.3352,226.08,48.6256,96.5311,25.2828,217.088,99.8102,43.6461,146.722
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis,204.08,226.559,127.686,376.041,523.818,334.31,175.199,177.635,290.981,227.11,263.857,331.766,331.112,153.353,233.672,168.974,168.728,292.196,246.418,342.88,324.791,260.954,438.365,445.356,296.494,154.77,257.3,435.525,175.768,466.076,217.481,125.817,422.091,199.185,424.508,127.96,314.786,490.791,280.299,493.716
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli),264.923,255.731,170.841,366.57,517.519,322.834,272.113,224.437,329.921,288.375,293.646,441.098,402.669,167.517,308.434,284.317,344.374,315.326,250.041,368.916,382.269,361.832,455.758,459.478,362.594,179.518,255.354,418.702,242.358,444.648,241.908,155.521,464.227,248.555,473.52,177.117,409.638,508.44,306.194,465.709
PWY0-781: aspartate superpathway,140.284,109.353,89.4265,110.608,149.927,82.2815,105.519,113.934,197.14,138.211,168.03,169.952,170.672,74.2111,176.881,86.196,105.005,124.496,114.571,192.562,225.307,125.069,230.657,167.644,202.209,72.2012,118.342,167.368,102.807,190.771,111.003,84.3549,239.689,125.242,241.857,79.7242,192.133,101.31,153.793,193.203
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage,36.5509,112.029,75.7186,160.539,151.592,152.76,57.9374,79.0683,117.691,97.0442,150.076,126.306,113.082,11.0537,139.862,283.26,104.644,176.502,121.294,209.819,193.937,105.429,125.624,250.111,176.111,91.3575,122.894,179.876,115.909,252.013,166.957,59.5526,128.833,91.3129,188.72,62.9159,231.59,314.406,109.356,185.148
PWY0-862: (5Z)-dodec-5-enoate biosynthesis,116.704,223.27,123.677,444.015,518.425,432.606,152.024,212.005,174.33,191.106,279.741,275.712,237.82,120.708,287.865,140.353,285.549,402.999,220.707,277.538,363.966,288.155,293.215,589.474,292.286,126.185,238.963,494.128,183.039,485.014,233.098,99.677,320.359,215.617,419.428,82.8087,473.987,545.861,335.38,667.417
PWY-101: photosynthesis light reactions,0,0,0,0,0,0,0,0,144.828,2.73257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46666,0,0,0,0,0,0,0,0,0,0,0,0,0
PWY-1042: glycolysis IV (plant cytosol),273.91,219.168,139.45,225.429,158.73,242.847,373.956,270.964,310.694,204.801,250.565,297.178,469.807,217.485,312.563,577.708,550.719,147.145,221.488,308.132,318.253,270.934,305.65,349.8,302.137,176.162,181.014,208.104,280.031,318.58,251.011,111.378,488.278,212.026,240.603,164.492,306.398,417.234,225.256,242.912
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I,32.009,94.0637,68.7492,93.4888,138.608,79.9193,65.9408,90.9194,58.4396,115.446,128.355,186.141,96.8934,44.8762,85.333,241.765,102.491,145.818,67.1041,76.7216,138.259,202.86,66.8307,106.857,168.832,36.0817,41.9511,122.979,110.84,64.408,67.5052,74.8838,65.1053,49.4544,180.32,49.2533,250.787,165.273,82.2695,159.998
PWY1F-823: leucopelargonidin and leucocyanidin biosynthesis,0,0,0,1.38033,1.7414,0.450219,0.274453,8.72503,0.381276,2.82682,2.10283,0.312417,0.0894071,0,6.16443,1.98809,0.688015,9.40207,1.88129,5.17311,1.56792,0.963431,5.0192,0.113204,0,1.13787,0,0.661041,0.249761,0.283835,0,1.35239,0.539033,0,7.76069,0,3.07549,0,0,1.81647
PWY1G-0: mycothiol biosynthesis,0,0.603107,1.47838,2.87731,0,2.69648,0.682892,0,16.748,0.794543,2.55118,0.578211,1.01144,0,0,0,1.616,0,4.96946,6.51557,7.2091,0,6.53976,0.721231,0,0.404571,1.2204,0,0.863898,0.720757,0.732875,0,0.314393,0,88.5057,5.68944,8.20803,1.11882,0,0.627464
"PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type",13.2967,59.1635,13.8304,56.8634,28.6248,62.5868,71.4904,15.0746,18.4313,14.8777,23.8608,46.9373,29.827,9.27463,2.74582,31.1095,85.227,9.41926,4.83742,43.4622,35.3681,56.5094,39.5307,54.4748,64.8904,25.1298,7.97339,23.3186,46.2833,41.7442,40.7317,4.65077,20.3533,18.8921,50.0148,17.227,40.1639,134.878,23.0843,25.2166
PWY-2941: L-lysine biosynthesis II,226.605,181.598,115.066,82.5709,196.816,62.8231,206.62,235.803,300.417,249.66,157.2,409.31,252.709,62.6169,280.227,161.923,238.487,110.207,222.922,163.188,260.755,259.369,405.246,114.638,174.101,64.5053,135.94,47.5535,126.184,148.118,97.7724,92.0247,287.756,224.478,292.856,130.622,208.235,44.5524,261.796,212.934
PWY-2942: L-lysine biosynthesis III,293.953,291.716,197.875,447.42,688.8,419.567,337.285,276.492,401.337,327.448,354.684,454.32,510.337,245.741,394.194,444.554,587.705,414.558,350.482,435.787,453.564,366.256,446.084,541.246,403.476,214.009,328.369,540.462,314.537,553.152,319.368,167.699,608.287,257.353,522.933,174.861,486.902,639.423,340.043,619.214
PWY-3001: superpathway of L-isoleucine biosynthesis I,243.382,247.63,171.253,374.874,591.586,308.237,243.122,365.18,401.209,342.448,315.435,486.07,377.747,161.134,310.466,395.089,326.2,341.066,310.8,389.23,418.963,291.634,565.892,433.849,338.756,165.69,214.785,438.075,189.382,458.276,266.289,147.97,452.237,294.138,536.931,180.815,413.647,545.28,347.373,561.917
PWY-3781: aerobic respiration I (cytochrome c),28.0313,160.997,74.0365,400.924,617.737,273.094,76.8345,124.083,218.669,165.289,187.994,168.823,66.0224,37.7607,141.17,43.1988,86.1952,363.672,158.533,253.661,261.132,113.124,253.922,357.192,206.113,70.7235,193.62,401.231,71.6484,297.764,145.99,73.2243,110.213,126.474,410.804,50.3892,375.518,458.777,204.291,498.578
PWY-3841: folate transformations II,189.035,120.865,111.182,100.574,142.501,51.4127,171.006,271.775,245.156,243.983,199.861,355.615,177.235,51.8634,197.763,156.203,121.577,73.3281,170.036,136.242,204.404,270.029,401.919,94.1938,210.069,69.8772,106.63,46.7009,90.1044,152.404,88.6487,84.9939,194.245,211.014,214.178,143.528,333.568,46.9699,213.175,190.424
PWY-4041: &gamma;-glutamyl cycle,7.41182,11.2884,11.2587,20.6606,3.95068,6.25771,35.9705,14.0246,9.91876,16.2204,9.1915,56.7823,11.6263,30.9926,14.9864,0,20.0987,3.43179,6.92279,11.12,31.3506,43.3193,7.10403,9.7577,69.5519,14.8853,28.6082,4.09918,17.9516,4.14883,2.51675,1.84476,11.59,3.73917,16.5356,19.6008,12.64,2.44478,31.0334,7.37489
PWY-4242: pantothenate and coenzyme A biosynthesis III,260.814,156.406,101.456,155.949,129.306,213.006,263.317,148.548,242.235,143.346,211.513,341.306,384.812,195.602,249.058,368.073,417.788,151.99,159.216,265.172,239.504,238.701,238.919,288.524,274.836,172.34,155.551,165.725,211.012,281.512,188.237,130.022,445.638,111.677,324.534,114.842,338.04,301.855,138.054,231.675
PWY-4702: phytate degradation I,0.483732,0.10835,0.56358,0,0,0,9.64345,0,2.31749,0.259614,0.212321,0.885692,21.9254,5.31695,0.696738,0.770824,34.9686,0,0,0.861332,15.6479,0,2.92591,1.34594,0.158419,0.117421,0,0,4.30435,0.205926,1.22463,0,37.7234,0,1.12341,2.18224,1.12858,0,0,0.285768
PWY490-3: nitrate reduction VI (assimilatory),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWY-4981: L-proline biosynthesis II (from arginine),55.9259,31.3247,23.1792,26.721,12.8146,20.828,43.4867,40.9369,68.0277,43.2022,60.333,53.6339,93.3968,38.0145,33.7466,24.8629,45.736,31.4792,79.8703,51.5931,80.5049,53.0415,206.735,26.8724,19.3584,25.7869,19.569,17.0479,28.1048,50.3075,24.8991,31.1919,144.157,20.0987,155.863,56.8053,75.2237,15.1193,20.3986,46.6301
PWY-4984: urea cycle,0,0.478346,0,21.3626,20.1955,2.92514,8.36482,37.6243,0,27.8022,7.57849,15.0398,2.22816,0,3.05859,10.3055,23.8305,72.4603,12.3196,44.0625,28.4913,6.97655,4.30586,2.02613,3.81563,5.55262,2.82645,10.6164,3.47125,0.344663,0.546468,0,0,2.82017,84.7693,15.2008,55.5615,1.91068,11.7823,7.04236
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic),88.6393,179.908,89.1271,361.068,530,285.662,128.688,155.956,194.819,193.802,235.054,333.552,178.819,57.6732,215.901,95.9972,193.581,291.279,189.787,234.947,262.684,241.004,280.246,359.034,304.316,102.809,204.993,387.814,132.771,388.166,202.178,114.51,249.335,186.4,279.211,80.6495,331.619,498.147,198.522,495.621
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic),87.1446,174.46,87.7434,358.327,524.42,285.127,127.287,142.029,185.18,184.654,232.208,308.242,177.831,57.6732,210.026,95.4454,193.475,290.898,188.013,234.581,260.774,230.816,269.369,356.976,299.833,102.591,202.977,387.006,131.92,385.016,200.383,112.865,248.69,172.866,268.55,72.8898,327.847,497.731,189.322,488.779
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii),0,0,0,3.41438,0,0.760556,0,0,0,0,0,0,1.74607,0,0,0,0,0,0,0,0,0,8.53268,5.51234,0,0,0,1.22552,0,3.59972,0,0,3.77352,0,8.79712,0,0,0,0,6.76446
PWY-5005: biotin biosynthesis II,48.781,5.21843,12.7052,8.76011,2.14916,4.3291,38.5612,23.6485,17.5831,0,37.4165,18.5244,70.6533,50.9501,77.6197,42.2868,104.317,9.5914,18.2104,53.9961,51.5608,8.59251,9.53545,38.2344,53.7408,23.5436,19.0463,28.9391,43.2758,38.8647,37.1202,25.2016,68.1751,9.95485,8.04571,13.0462,19.3649,57.76,6.7278,18.9861
PWY-5022: 4-aminobutanoate degradation V,2.25171,1.00968,0,0,0,0,8.96011,0,2.60066,8.64828,0,0,2.17895,0,0,0,11.0359,0,5.08748,5.0808,0,0,0,0,0,0,0,4.49426,0,0,0,9.9311,0,0,16.7881,0,21.8455,0,0,0
PWY-5030: L-histidine degradation III,20.1352,40.5381,6.52682,31.6959,12.5801,22.7244,55.0444,21.8769,43.0275,17.2267,37.7495,6.48092,41.7801,29.8022,9.42316,87.838,55.2778,25.2028,38.1197,62.0918,34.9452,10.0704,38.4566,45.6007,41.1047,21.9831,30.5089,20.8278,34.7237,58.8309,45.9892,15.7247,50.1207,26.8796,69.598,23.9431,71.8824,98.2903,49.5509,38.1619
PWY-5083: NAD/NADH phosphorylation and dephosphorylation,20.1144,29.5116,35.6462,65.6068,136.447,42.6689,27.4969,39.6524,49.5396,115.624,26.7584,114.411,19.822,3.88053,20.0508,2.29922,4.12176,99.4504,60.1546,14.1126,121.834,164.872,64.1668,88.1014,129.954,20.4202,22.131,109.838,50.1993,36.5123,39.6824,29.8938,9.49715,34.5534,64.7303,31.9247,5.54915,70.8005,76.8607,53.4084
PWY-5088: L-glutamate degradation VIII (to propanoate),3.3211,2.36263,0,3.65941,0,2.71014,2.76857,0,0,8.74434,4.78869,0,3.91578,0,0,1.58773,2.3003,1.65839,14.463,0,0,0,7.94258,3.28357,0,0,0,0,5.54243,2.34967,3.92946,5.97927,0,0,0,16.7834,16.063,2.86357,0,4.51227
PWY-5097: L-lysine biosynthesis VI,264.338,268.881,182.117,437.891,671.161,404.24,329.724,229.204,346.089,260.02,322.674,423.26,483.121,235.504,384.447,273.702,547.32,390.598,317.072,405.623,433.988,336.817,413.076,521.518,395.438,209.685,311.275,525.068,286.304,521.275,283.804,159.344,582.757,235.35,486.699,132.439,448.216,609.126,302.434,592.383
PWY-5100: pyruvate fermentation to acetate and lactate II,275.577,182.048,128.03,114.48,143.46,96.8813,230.564,318.104,308.865,278.102,320.548,368.489,349.857,204.025,269.411,270.74,276.174,297.865,251.934,374.961,335.21,216.149,463.325,213.167,202.699,138.722,172.315,225.074,175.644,343.557,156.954,130.719,457.557,237.998,494.171,191.191,513.612,217.74,243.043,392.035
PWY-5101: L-isoleucine biosynthesis II,0,0,0,0,0,0,8.77509,0,0,0,0,0,0.723272,0,0,0,0,0,0,2.37875,0,0,0.468311,0.865841,0,4.18205,0,0,0,0.306605,0,0,0,0,0,0,0,0,4.01496,0.341315
PWY-5103: L-isoleucine biosynthesis III,230.585,252.979,161.767,385.264,611.306,328.097,260.421,347.565,393.773,341.677,323.87,483.085,369.948,161.653,284.669,592.131,382.276,332.392,303.21,400.304,437.882,271.394,577.305,466.275,332.234,160.474,187.906,442.448,217.806,436.563,284.499,159.335,400.406,296.006,546.171,182.91,458.331,651.567,337.259,606.662
PWY-5104: L-isoleucine biosynthesis IV,0,0,0,2.77209,0,2.83907,0,0,0,0,2.41874,0,1.0255,0,0,0,0,0,0,0,0,0,6.59984,4.12899,6.4344,0,0,2.62654,0,3.06609,0,0,3.10724,0,8.70959,0,0,0,0,4.24754
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP),24.0648,32.2401,31.1753,70.2264,5.36736,26.2378,79.5773,25.1986,25.435,19.8348,24.9204,41.4765,35.6095,53.12,32.2366,10.0048,57.738,37.8641,21.2776,47.2216,58.3552,12.1129,59.4218,45.7007,92.9678,31.4033,63.4954,13.49,31.2857,15.4241,7.18458,15.1331,32.0534,16.0964,48.9702,0,25.7225,48.6132,12.1501,13.5915
PWY-5136: fatty acid &beta;-oxidation II (peroxisome),0,0,0,0,0,0,0,0,0.423153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation",0,0,0,0,0,0,0,0,0.509824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline),52.2676,25.5555,52.2191,14.8442,35.2845,16.7478,36.0719,16.0633,98.5377,13.5937,88.462,177.195,97.5007,32.2118,150.567,33.4816,80.5164,14.8071,44.789,158.574,94.9514,91.8891,17.2357,71.2739,128.275,56.5514,52.4781,6.33241,70.4807,171.712,74.1789,76.1625,156.819,46.1625,80.6577,28.1109,60.9147,130.443,43.0103,63.073
